family,leg,lag,loo,n,corr,day,predictor
ROBOT,ROBOT_MOPPING,1,True,9998,-0.009127887958143857,4,mid
ROBOT,ROBOT_MOPPING,2,True,9997,-0.0066908546293949454,4,mid
ROBOT,ROBOT_MOPPING,3,True,9996,-0.0011123905579328022,4,mid
ROBOT,ROBOT_MOPPING,4,True,9995,-0.005674334348760713,4,mid
ROBOT,ROBOT_MOPPING,5,True,9994,0.015952300647899282,4,mid
ROBOT,ROBOT_DISHES,1,True,9998,-0.001037111614673235,4,mid
ROBOT,ROBOT_DISHES,2,True,9997,-0.0029173929577276255,4,mid
ROBOT,ROBOT_DISHES,3,True,9996,0.004145763542516516,4,mid
ROBOT,ROBOT_DISHES,4,True,9995,-0.001858478100030266,4,mid
ROBOT,ROBOT_DISHES,5,True,9994,0.008802541732535082,4,mid
ROBOT,ROBOT_LAUNDRY,1,True,9998,0.0063006190010995375,4,mid
ROBOT,ROBOT_LAUNDRY,2,True,9997,-0.013078536095487384,4,mid
ROBOT,ROBOT_LAUNDRY,3,True,9996,0.0017723744154454861,4,mid
ROBOT,ROBOT_LAUNDRY,4,True,9995,1.1384677966651101e-05,4,mid
ROBOT,ROBOT_LAUNDRY,5,True,9994,-0.004546426003599833,4,mid
ROBOT,ROBOT_IRONING,1,True,9998,0.008096580775452574,4,mid
ROBOT,ROBOT_IRONING,2,True,9997,0.001097667614899495,4,mid
ROBOT,ROBOT_IRONING,3,True,9996,0.0009480682308078156,4,mid
ROBOT,ROBOT_IRONING,4,True,9995,-0.010489700839315037,4,mid
ROBOT,ROBOT_IRONING,5,True,9994,0.011845103936332244,4,mid
UV_VISOR,UV_VISOR_AMBER,1,True,9998,-0.015536077963173406,4,mid
UV_VISOR,UV_VISOR_AMBER,2,True,9997,0.005131504743605472,4,mid
UV_VISOR,UV_VISOR_AMBER,3,True,9996,0.0023439136277615324,4,mid
UV_VISOR,UV_VISOR_AMBER,4,True,9995,0.008669963416165367,4,mid
UV_VISOR,UV_VISOR_AMBER,5,True,9994,-0.012713180181248713,4,mid
UV_VISOR,UV_VISOR_MAGENTA,1,True,9998,0.0008395279703548373,4,mid
UV_VISOR,UV_VISOR_MAGENTA,2,True,9997,0.0018542378663194041,4,mid
UV_VISOR,UV_VISOR_MAGENTA,3,True,9996,0.0057517710634017215,4,mid
UV_VISOR,UV_VISOR_MAGENTA,4,True,9995,0.002679039995920232,4,mid
UV_VISOR,UV_VISOR_MAGENTA,5,True,9994,0.0042150291677174245,4,mid
UV_VISOR,UV_VISOR_ORANGE,1,True,9998,0.00276105845023513,4,mid
UV_VISOR,UV_VISOR_ORANGE,2,True,9997,0.005552544042546592,4,mid
UV_VISOR,UV_VISOR_ORANGE,3,True,9996,-0.00687384045987535,4,mid
UV_VISOR,UV_VISOR_ORANGE,4,True,9995,-0.00986714986419572,4,mid
UV_VISOR,UV_VISOR_ORANGE,5,True,9994,-0.009701420283077486,4,mid
UV_VISOR,UV_VISOR_RED,1,True,9998,-0.005094167275328655,4,mid
UV_VISOR,UV_VISOR_RED,2,True,9997,0.019995817715881763,4,mid
UV_VISOR,UV_VISOR_RED,3,True,9996,-0.013306011073629609,4,mid
UV_VISOR,UV_VISOR_RED,4,True,9995,-0.010065553533055192,4,mid
UV_VISOR,UV_VISOR_RED,5,True,9994,0.008760478861849347,4,mid
UV_VISOR,UV_VISOR_YELLOW,1,True,9998,-0.008812872746466822,4,mid
UV_VISOR,UV_VISOR_YELLOW,2,True,9997,-0.001889240453157071,4,mid
UV_VISOR,UV_VISOR_YELLOW,3,True,9996,0.0001486550549842222,4,mid
UV_VISOR,UV_VISOR_YELLOW,4,True,9995,0.0074745035272579695,4,mid
UV_VISOR,UV_VISOR_YELLOW,5,True,9994,-0.0009461631338432597,4,mid
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1,True,9998,-0.0036604001609853764,4,mid
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2,True,9997,0.00022270298489493172,4,mid
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,3,True,9996,0.005589915102982868,4,mid
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,4,True,9995,0.008441284772495629,4,mid
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,5,True,9994,-0.014878911459383788,4,mid
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,1,True,9998,-0.004706560352443488,4,mid
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2,True,9997,0.0034411218538808333,4,mid
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,3,True,9996,0.0037343307423380154,4,mid
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,4,True,9995,-0.010098373545115957,4,mid
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,5,True,9994,0.0010999865869159668,4,mid
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,1,True,9998,-0.017865965594196828,4,mid
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2,True,9997,0.008467199185068613,4,mid
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,3,True,9996,0.012119151594145405,4,mid
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,4,True,9995,-0.002523002549643019,4,mid
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,5,True,9994,-0.003088594640598036,4,mid
TRANSLATOR,TRANSLATOR_SPACE_GRAY,1,True,9998,-0.03188235187689764,4,mid
TRANSLATOR,TRANSLATOR_SPACE_GRAY,2,True,9997,-0.014764501192534947,4,mid
TRANSLATOR,TRANSLATOR_SPACE_GRAY,3,True,9996,0.009105318799856587,4,mid
TRANSLATOR,TRANSLATOR_SPACE_GRAY,4,True,9995,0.01621547403945136,4,mid
TRANSLATOR,TRANSLATOR_SPACE_GRAY,5,True,9994,0.0020713651370941498,4,mid
TRANSLATOR,TRANSLATOR_VOID_BLUE,1,True,9998,-0.02216785284707895,4,mid
TRANSLATOR,TRANSLATOR_VOID_BLUE,2,True,9997,0.012179363269986095,4,mid
TRANSLATOR,TRANSLATOR_VOID_BLUE,3,True,9996,0.007195457783508208,4,mid
TRANSLATOR,TRANSLATOR_VOID_BLUE,4,True,9995,0.0017592984057927022,4,mid
TRANSLATOR,TRANSLATOR_VOID_BLUE,5,True,9994,-0.005306466166376595,4,mid
PANEL,PANEL_1X2,1,True,9998,-0.013109161180540896,4,mid
PANEL,PANEL_1X2,2,True,9997,0.009193197991639441,4,mid
PANEL,PANEL_1X2,3,True,9996,-0.01232203206049703,4,mid
PANEL,PANEL_1X2,4,True,9995,-0.0031207788008446244,4,mid
PANEL,PANEL_1X2,5,True,9994,0.011762696583741246,4,mid
PANEL,PANEL_1X4,1,True,9998,0.00034307953768180965,4,mid
PANEL,PANEL_1X4,2,True,9997,0.005955369486406891,4,mid
PANEL,PANEL_1X4,3,True,9996,-0.01016673001991828,4,mid
PANEL,PANEL_1X4,4,True,9995,-0.014533307376171256,4,mid
PANEL,PANEL_1X4,5,True,9994,0.00826773596027167,4,mid
PANEL,PANEL_2X2,1,True,9998,-0.008695764479207726,4,mid
PANEL,PANEL_2X2,2,True,9997,0.0015512239939565054,4,mid
PANEL,PANEL_2X2,3,True,9996,0.003991181668977729,4,mid
PANEL,PANEL_2X2,4,True,9995,0.008664550555230188,4,mid
PANEL,PANEL_2X2,5,True,9994,0.005847774014812012,4,mid
PANEL,PANEL_2X4,1,True,9998,-0.009214370995068805,4,mid
PANEL,PANEL_2X4,2,True,9997,-0.0110224055890478,4,mid
PANEL,PANEL_2X4,3,True,9996,-0.005694590015211048,4,mid
PANEL,PANEL_2X4,4,True,9995,0.0036200132039263234,4,mid
PANEL,PANEL_2X4,5,True,9994,0.015769595970487008,4,mid
PANEL,PANEL_4X4,1,True,9998,-0.00359875515679813,4,mid
PANEL,PANEL_4X4,2,True,9997,-0.013077110668613053,4,mid
PANEL,PANEL_4X4,3,True,9996,0.006339090288625077,4,mid
PANEL,PANEL_4X4,4,True,9995,-0.006313273882829839,4,mid
PANEL,PANEL_4X4,5,True,9994,-0.005643436558672006,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,1,True,9998,-0.012976645342842066,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,2,True,9997,0.006681533064892024,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,3,True,9996,-0.019231913900372474,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,4,True,9995,0.006413218824566524,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_CHOCOLATE,5,True,9994,-0.0006977672690822933,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,1,True,9998,-0.013347882256132782,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,2,True,9997,0.006376496182416241,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,3,True,9996,0.007781186513543065,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,4,True,9995,0.0033728442909906255,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MINT,5,True,9994,0.004642327611254967,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,1,True,9998,-0.007200383946546635,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2,True,9997,-0.0037889575582787877,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3,True,9996,0.00740683712081025,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,4,True,9995,0.0036790661334190422,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,5,True,9994,0.003725841920039162,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,1,True,9998,0.0023715665550756715,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2,True,9997,0.008212717046992894,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,3,True,9996,-0.001761176626553663,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,4,True,9995,-0.01158045777400578,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,5,True,9994,0.003665883385258577,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,1,True,9998,-0.023082382257850927,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2,True,9997,0.0006025854338644913,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3,True,9996,-0.00810890001524833,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,4,True,9995,0.011412983591579395,4,mid
OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,5,True,9994,-0.020641190557967135,4,mid
SNACKPACK,SNACKPACK_CHOCOLATE,1,True,9998,-0.028725906439231234,4,mid
SNACKPACK,SNACKPACK_CHOCOLATE,2,True,9997,0.007649529960894472,4,mid
SNACKPACK,SNACKPACK_CHOCOLATE,3,True,9996,-0.006195077761142322,4,mid
SNACKPACK,SNACKPACK_CHOCOLATE,4,True,9995,-0.003838653124373927,4,mid
SNACKPACK,SNACKPACK_CHOCOLATE,5,True,9994,0.015489294378049412,4,mid
SNACKPACK,SNACKPACK_VANILLA,1,True,9998,-0.028681563433105968,4,mid
SNACKPACK,SNACKPACK_VANILLA,2,True,9997,0.008399251837591918,4,mid
SNACKPACK,SNACKPACK_VANILLA,3,True,9996,-0.0074032420345901085,4,mid
SNACKPACK,SNACKPACK_VANILLA,4,True,9995,0.01092705511934034,4,mid
SNACKPACK,SNACKPACK_VANILLA,5,True,9994,0.011373701249325274,4,mid
SNACKPACK,SNACKPACK_RASPBERRY,1,True,9998,-0.013378005675919395,4,mid
SNACKPACK,SNACKPACK_RASPBERRY,2,True,9997,-0.007971283677728699,4,mid
SNACKPACK,SNACKPACK_RASPBERRY,3,True,9996,-0.003953829844929425,4,mid
SNACKPACK,SNACKPACK_RASPBERRY,4,True,9995,0.016531523291010968,4,mid
SNACKPACK,SNACKPACK_RASPBERRY,5,True,9994,-0.0113176916770982,4,mid
SNACKPACK,SNACKPACK_STRAWBERRY,1,True,9998,-0.0520249051044612,4,mid
SNACKPACK,SNACKPACK_STRAWBERRY,2,True,9997,0.0020421575765857034,4,mid
SNACKPACK,SNACKPACK_STRAWBERRY,3,True,9996,0.015004128361334752,4,mid
SNACKPACK,SNACKPACK_STRAWBERRY,4,True,9995,0.010851330622233996,4,mid
SNACKPACK,SNACKPACK_STRAWBERRY,5,True,9994,0.01126668234293835,4,mid
SNACKPACK,SNACKPACK_PISTACHIO,1,True,9998,-0.07891137307183951,4,mid
SNACKPACK,SNACKPACK_PISTACHIO,2,True,9997,-0.0021804772938254454,4,mid
SNACKPACK,SNACKPACK_PISTACHIO,3,True,9996,0.010994361534533037,4,mid
SNACKPACK,SNACKPACK_PISTACHIO,4,True,9995,-0.006681767833755891,4,mid
SNACKPACK,SNACKPACK_PISTACHIO,5,True,9994,0.01998101552000648,4,mid
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,1,True,9999,-0.004632878800539783,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,2,True,9998,-0.010263628041482875,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,3,True,9997,0.008888668355797626,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,4,True,9996,0.011210220504628964,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,5,True,9995,0.0037099477208465464,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,1,True,9999,0.008925379326829713,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,2,True,9998,-0.013454815263507896,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,3,True,9997,-0.003604657595620689,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,4,True,9996,0.004841753354748661,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_BLACK_HOLES,5,True,9995,0.02321974151261397,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,1,True,9999,-0.003994730861378475,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,2,True,9998,0.0004723417500846592,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,3,True,9997,-0.01530224281893696,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,4,True,9996,0.004225132148089274,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,5,True,9995,0.016271607839233263,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,1,True,9999,-0.0019067959731044056,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,2,True,9998,-0.010883982629350848,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,3,True,9997,0.012923130011518394,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,4,True,9996,-0.0018593609115798656,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_WINDS,5,True,9995,-0.012520489072259146,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,1,True,9999,-0.0005181513655963335,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2,True,9998,0.011703692643052243,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,3,True,9997,0.008064764979129502,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,4,True,9996,0.0162499205970644,2,ofi
GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,5,True,9995,-0.003239359082043811,2,ofi
SLEEP_POD,SLEEP_POD_SUEDE,1,True,9999,-0.015241557290219362,2,ofi
SLEEP_POD,SLEEP_POD_SUEDE,2,True,9998,-0.004406200596394601,2,ofi
SLEEP_POD,SLEEP_POD_SUEDE,3,True,9997,-0.003415995962663865,2,ofi
SLEEP_POD,SLEEP_POD_SUEDE,4,True,9996,0.00640530693248325,2,ofi
SLEEP_POD,SLEEP_POD_SUEDE,5,True,9995,0.007551195813281228,2,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,1,True,9999,-0.008912330884334413,2,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,2,True,9998,0.01813573869604301,2,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,3,True,9997,-0.00563363272578793,2,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,4,True,9996,0.002725468519389615,2,ofi
SLEEP_POD,SLEEP_POD_LAMB_WOOL,5,True,9995,0.003058361662278809,2,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,1,True,9999,0.01585747166051922,2,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,2,True,9998,0.001895343073000706,2,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,3,True,9997,-0.0025239136760644024,2,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,4,True,9996,0.003963390285845866,2,ofi
SLEEP_POD,SLEEP_POD_POLYESTER,5,True,9995,-0.005899641533297784,2,ofi
SLEEP_POD,SLEEP_POD_NYLON,1,True,9999,0.012459932577476296,2,ofi
SLEEP_POD,SLEEP_POD_NYLON,2,True,9998,-0.014017171834579387,2,ofi
SLEEP_POD,SLEEP_POD_NYLON,3,True,9997,0.007103531325658152,2,ofi
SLEEP_POD,SLEEP_POD_NYLON,4,True,9996,-0.0017629548758708279,2,ofi
SLEEP_POD,SLEEP_POD_NYLON,5,True,9995,0.0009691979713944273,2,ofi
SLEEP_POD,SLEEP_POD_COTTON,1,True,9999,-0.002062425392357276,2,ofi
SLEEP_POD,SLEEP_POD_COTTON,2,True,9998,0.006337351070614234,2,ofi
SLEEP_POD,SLEEP_POD_COTTON,3,True,9997,-0.010485082389718247,2,ofi
SLEEP_POD,SLEEP_POD_COTTON,4,True,9996,-0.011042845804933104,2,ofi
SLEEP_POD,SLEEP_POD_COTTON,5,True,9995,0.002558446896253342,2,ofi
MICROCHIP,MICROCHIP_CIRCLE,1,True,9999,-0.010181085170398695,2,ofi
MICROCHIP,MICROCHIP_CIRCLE,2,True,9998,0.0015390165880839034,2,ofi
MICROCHIP,MICROCHIP_CIRCLE,3,True,9997,-0.01647164919260818,2,ofi
MICROCHIP,MICROCHIP_CIRCLE,4,True,9996,-0.006391010278628243,2,ofi
MICROCHIP,MICROCHIP_CIRCLE,5,True,9995,0.0060567232092023655,2,ofi
MICROCHIP,MICROCHIP_OVAL,1,True,9999,-0.011221110021674974,2,ofi
MICROCHIP,MICROCHIP_OVAL,2,True,9998,0.012842305566831328,2,ofi
MICROCHIP,MICROCHIP_OVAL,3,True,9997,-0.0005373031367190382,2,ofi
MICROCHIP,MICROCHIP_OVAL,4,True,9996,0.005703114038800952,2,ofi
MICROCHIP,MICROCHIP_OVAL,5,True,9995,0.004041361371857724,2,ofi
MICROCHIP,MICROCHIP_SQUARE,1,True,9999,-0.015905183577248762,2,ofi
MICROCHIP,MICROCHIP_SQUARE,2,True,9998,0.006889604407911584,2,ofi
MICROCHIP,MICROCHIP_SQUARE,3,True,9997,-0.005246412145530317,2,ofi
MICROCHIP,MICROCHIP_SQUARE,4,True,9996,-0.00016681665966217357,2,ofi
MICROCHIP,MICROCHIP_SQUARE,5,True,9995,-0.004056156115813333,2,ofi
MICROCHIP,MICROCHIP_RECTANGLE,1,True,9999,-0.012316442277960757,2,ofi
MICROCHIP,MICROCHIP_RECTANGLE,2,True,9998,-0.00862715460054761,2,ofi
MICROCHIP,MICROCHIP_RECTANGLE,3,True,9997,0.005017297129182128,2,ofi
MICROCHIP,MICROCHIP_RECTANGLE,4,True,9996,0.019337008558967174,2,ofi
MICROCHIP,MICROCHIP_RECTANGLE,5,True,9995,0.005117359866504875,2,ofi
MICROCHIP,MICROCHIP_TRIANGLE,1,True,9999,-0.009188289298726945,2,ofi
MICROCHIP,MICROCHIP_TRIANGLE,2,True,9998,-0.010582781325801456,2,ofi
MICROCHIP,MICROCHIP_TRIANGLE,3,True,9997,0.0016750800050977714,2,ofi
MICROCHIP,MICROCHIP_TRIANGLE,4,True,9996,-0.007863967031103883,2,ofi
MICROCHIP,MICROCHIP_TRIANGLE,5,True,9995,0.00017498714584217326,2,ofi
PEBBLES,PEBBLES_XS,1,True,9999,0.004999406069275168,2,ofi
PEBBLES,PEBBLES_XS,2,True,9998,-0.001171731519075505,2,ofi
PEBBLES,PEBBLES_XS,3,True,9997,-0.0028383591469565645,2,ofi
PEBBLES,PEBBLES_XS,4,True,9996,-0.0033097510184035596,2,ofi
PEBBLES,PEBBLES_XS,5,True,9995,0.006429760544419051,2,ofi
PEBBLES,PEBBLES_S,1,True,9999,-0.006863018169336906,2,ofi
PEBBLES,PEBBLES_S,2,True,9998,-0.002782488565640141,2,ofi
PEBBLES,PEBBLES_S,3,True,9997,-0.0035963288591546305,2,ofi
PEBBLES,PEBBLES_S,4,True,9996,-0.002219296697271168,2,ofi
PEBBLES,PEBBLES_S,5,True,9995,0.006188711578580126,2,ofi
PEBBLES,PEBBLES_M,1,True,9999,0.014641865397121088,2,ofi
PEBBLES,PEBBLES_M,2,True,9998,-0.0063112568379465345,2,ofi
PEBBLES,PEBBLES_M,3,True,9997,-0.0010105753405582252,2,ofi
PEBBLES,PEBBLES_M,4,True,9996,0.002977469106617135,2,ofi
PEBBLES,PEBBLES_M,5,True,9995,0.02275486928278871,2,ofi
PEBBLES,PEBBLES_L,1,True,9999,0.00782501311715118,2,ofi
PEBBLES,PEBBLES_L,2,True,9998,0.0005217848768855243,2,ofi
PEBBLES,PEBBLES_L,3,True,9997,-0.009872244318832182,2,ofi
PEBBLES,PEBBLES_L,4,True,9996,-0.00678123356845408,2,ofi
PEBBLES,PEBBLES_L,5,True,9995,0.013057649312138628,2,ofi
PEBBLES,PEBBLES_XL,1,True,9999,-0.010805114623423508,2,ofi
PEBBLES,PEBBLES_XL,2,True,9998,0.006138593784932268,2,ofi
PEBBLES,PEBBLES_XL,3,True,9997,0.008269672182552028,2,ofi
PEBBLES,PEBBLES_XL,4,True,9996,0.002859126714841456,2,ofi
PEBBLES,PEBBLES_XL,5,True,9995,-0.02208974998964112,2,ofi
ROBOT,ROBOT_VACUUMING,1,True,9999,0.0007828889237041149,2,ofi
ROBOT,ROBOT_VACUUMING,2,True,9998,-0.00043986569751878525,2,ofi
ROBOT,ROBOT_VACUUMING,3,True,9997,0.00541028371528827,2,ofi
ROBOT,ROBOT_VACUUMING,4,True,9996,0.006255187082069809,2,ofi
ROBOT,ROBOT_VACUUMING,5,True,9995,2.6298431938750244e-05,2,ofi
ROBOT,ROBOT_MOPPING,1,True,9999,0.004276649859121129,2,ofi
ROBOT,ROBOT_MOPPING,2,True,9998,0.013816941053012595,2,ofi
ROBOT,ROBOT_MOPPING,3,True,9997,0.0004748230537190118,2,ofi
ROBOT,ROBOT_MOPPING,4,True,9996,0.014669620816305443,2,ofi
ROBOT,ROBOT_MOPPING,5,True,9995,-0.0021846941987722713,2,ofi
ROBOT,ROBOT_DISHES,1,True,9999,0.01609807100833197,2,ofi
ROBOT,ROBOT_DISHES,2,True,9998,-0.0010586094785347215,2,ofi
ROBOT,ROBOT_DISHES,3,True,9997,0.02600547340535668,2,ofi
ROBOT,ROBOT_DISHES,4,True,9996,0.016499708939148844,2,ofi
ROBOT,ROBOT_DISHES,5,True,9995,0.016043665573974433,2,ofi
ROBOT,ROBOT_LAUNDRY,1,True,9999,-0.010724547560266636,2,ofi
ROBOT,ROBOT_LAUNDRY,2,True,9998,0.0001836152515663027,2,ofi
ROBOT,ROBOT_LAUNDRY,3,True,9997,0.014344764296273413,2,ofi
ROBOT,ROBOT_LAUNDRY,4,True,9996,-0.011738962624674729,2,ofi
ROBOT,ROBOT_LAUNDRY,5,True,9995,-0.02971214447641145,2,ofi
ROBOT,ROBOT_IRONING,1,True,9999,-0.004887150893549077,2,ofi
ROBOT,ROBOT_IRONING,2,True,9998,-0.009816271252121834,2,ofi
ROBOT,ROBOT_IRONING,3,True,9997,-0.00144558045450191,2,ofi
ROBOT,ROBOT_IRONING,4,True,9996,0.014135703307828205,2,ofi
ROBOT,ROBOT_IRONING,5,True,9995,-0.013545624674119041,2,ofi
UV_VISOR,UV_VISOR_AMBER,1,True,9999,0.00629904211552498,2,ofi
UV_VISOR,UV_VISOR_AMBER,2,True,9998,0.007267449046408404,2,ofi
UV_VISOR,UV_VISOR_AMBER,3,True,9997,-0.010075541517029604,2,ofi
UV_VISOR,UV_VISOR_AMBER,4,True,9996,-0.004133204604697683,2,ofi
UV_VISOR,UV_VISOR_AMBER,5,True,9995,-0.00296414775582044,2,ofi
UV_VISOR,UV_VISOR_MAGENTA,1,True,9999,-0.006074208454160406,2,ofi
UV_VISOR,UV_VISOR_MAGENTA,2,True,9998,0.011730099905435554,2,ofi
UV_VISOR,UV_VISOR_MAGENTA,3,True,9997,0.006907301620262485,2,ofi
UV_VISOR,UV_VISOR_MAGENTA,4,True,9996,0.009014408172421867,2,ofi
UV_VISOR,UV_VISOR_MAGENTA,5,True,9995,0.00856997848312546,2,ofi
UV_VISOR,UV_VISOR_ORANGE,1,True,9999,0.01173310350482384,2,ofi
UV_VISOR,UV_VISOR_ORANGE,2,True,9998,0.005350536233741415,2,ofi
UV_VISOR,UV_VISOR_ORANGE,3,True,9997,0.008862676473609906,2,ofi
UV_VISOR,UV_VISOR_ORANGE,4,True,9996,-0.005949858020259613,2,ofi
UV_VISOR,UV_VISOR_ORANGE,5,True,9995,-0.00991817725996289,2,ofi
UV_VISOR,UV_VISOR_RED,1,True,9999,0.015087355491457843,2,ofi
UV_VISOR,UV_VISOR_RED,2,True,9998,0.008097751389313197,2,ofi
UV_VISOR,UV_VISOR_RED,3,True,9997,0.010135940259584395,2,ofi
UV_VISOR,UV_VISOR_RED,4,True,9996,0.007153258083819206,2,ofi
UV_VISOR,UV_VISOR_RED,5,True,9995,-0.015105753814740788,2,ofi
UV_VISOR,UV_VISOR_YELLOW,1,True,9999,0.011563293217289957,2,ofi
UV_VISOR,UV_VISOR_YELLOW,2,True,9998,-0.007912361279840407,2,ofi
UV_VISOR,UV_VISOR_YELLOW,3,True,9997,0.006703632843648707,2,ofi
UV_VISOR,UV_VISOR_YELLOW,4,True,9996,0.010457510047434757,2,ofi
UV_VISOR,UV_VISOR_YELLOW,5,True,9995,-0.016367541067084154,2,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,1,True,9999,-0.003997447342916472,2,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,2,True,9998,0.0029886381234409637,2,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,3,True,9997,-0.008341574951905423,2,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,4,True,9996,0.0036139045724835643,2,ofi
TRANSLATOR,TRANSLATOR_ASTRO_BLACK,5,True,9995,-0.0014902036910414151,2,ofi
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,1,True,9999,-0.003810921632235032,2,ofi
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2,True,9998,0.0195078956658499,2,ofi
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,3,True,9997,0.0046115902570213665,2,ofi
TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,4,True,9996,0.007309183505751987,2,ofi
