leader,follower,lag,corr
ROBOT,OXYGEN_SHAKE,-11,-0.004746023283087684
ROBOT,OXYGEN_SHAKE,-10,-0.005069714085149025
ROBOT,OXYGEN_SHAKE,-9,-0.006531493128430878
ROBOT,OXYGEN_SHAKE,-8,0.006800032787685581
ROBOT,OXYGEN_SHAKE,-7,0.004940371542292768
ROBOT,OXYGEN_SHAKE,-6,-0.01423017077956506
ROBOT,OXYGEN_SHAKE,-5,0.00481415417571083
ROBOT,OXYGEN_SHAKE,-4,0.00807935038344996
ROBOT,OXYGEN_SHAKE,-3,0.0013596578138981399
ROBOT,OXYGEN_SHAKE,-2,0.0011107728149910604
ROBOT,OXYGEN_SHAKE,-1,-0.008330635792432225
ROBOT,OXYGEN_SHAKE,1,-0.0076781780504892325
ROBOT,OXYGEN_SHAKE,2,-0.004280713907365601
ROBOT,OXYGEN_SHAKE,3,0.0014142858345406292
ROBOT,OXYGEN_SHAKE,4,0.005164647415006909
ROBOT,OXYGEN_SHAKE,5,-0.009830533936922176
ROBOT,OXYGEN_SHAKE,6,0.004168328977279097
ROBOT,OXYGEN_SHAKE,7,-0.0043715501837318736
ROBOT,OXYGEN_SHAKE,8,0.0070723399453043595
ROBOT,OXYGEN_SHAKE,9,-0.0062960219867094
ROBOT,OXYGEN_SHAKE,10,-0.007718580417529928
ROBOT,OXYGEN_SHAKE,11,0.0020287520161825787
ROBOT,OXYGEN_SHAKE,12,-0.0019466003272846856
ROBOT,OXYGEN_SHAKE,13,-0.0067668739351350714
ROBOT,OXYGEN_SHAKE,14,0.004265410617614319
ROBOT,OXYGEN_SHAKE,15,-0.003433214461685281
ROBOT,OXYGEN_SHAKE,16,-0.00759076677401945
ROBOT,OXYGEN_SHAKE,17,-0.004504059194564192
ROBOT,OXYGEN_SHAKE,18,0.004801855068147199
ROBOT,OXYGEN_SHAKE,19,-0.0017730976115069266
ROBOT,OXYGEN_SHAKE,20,0.009617689762697942
ROBOT,OXYGEN_SHAKE,21,0.0008299838760492566
ROBOT,OXYGEN_SHAKE,22,-0.0022745326892638566
ROBOT,OXYGEN_SHAKE,23,-0.0012492000458020943
ROBOT,OXYGEN_SHAKE,24,0.0014101540737544336
ROBOT,OXYGEN_SHAKE,25,0.0013551411634187584
ROBOT,OXYGEN_SHAKE,26,0.00041652656293204285
ROBOT,OXYGEN_SHAKE,27,0.0116294482166026
ROBOT,OXYGEN_SHAKE,28,-0.004137775549339883
ROBOT,OXYGEN_SHAKE,29,0.003410118548475223
ROBOT,OXYGEN_SHAKE,30,0.0016329514522996319
ROBOT,PANEL,-30,0.013125199800288506
ROBOT,PANEL,-29,-0.011152622825422327
ROBOT,PANEL,-28,-0.0035129962846171723
ROBOT,PANEL,-27,-0.0012933900522958666
ROBOT,PANEL,-26,-0.007835345481529234
ROBOT,PANEL,-25,0.002159495343363505
ROBOT,PANEL,-24,-0.002565275492495662
ROBOT,PANEL,-23,-0.013671814126024381
ROBOT,PANEL,-22,0.007364072436979877
ROBOT,PANEL,-21,0.009946281791150494
ROBOT,PANEL,-20,-0.00028936636843646655
ROBOT,PANEL,-19,0.0029567539341442237
ROBOT,PANEL,-18,-0.005416901304992086
ROBOT,PANEL,-17,0.002120804347116649
ROBOT,PANEL,-16,-0.000952078173199208
ROBOT,PANEL,-15,0.0011146389317947976
ROBOT,PANEL,-14,-0.0055198929874722
ROBOT,PANEL,-13,-0.0029437715049555496
ROBOT,PANEL,-12,0.018942867006970142
ROBOT,PANEL,-11,0.003541977279864366
ROBOT,PANEL,-10,-0.004389170095841845
ROBOT,PANEL,-9,0.005727969029656869
ROBOT,PANEL,-8,0.003545938961401926
ROBOT,PANEL,-7,0.00018969424090646065
ROBOT,PANEL,-6,-0.0031437803903859745
ROBOT,PANEL,-5,0.0040423522523637114
ROBOT,PANEL,-4,-0.009372563639363835
ROBOT,PANEL,-3,-0.002129803411031843
ROBOT,PANEL,-2,-0.007529114805117632
ROBOT,PANEL,-1,-0.0028536159839564834
ROBOT,PANEL,1,-0.012371943531774926
ROBOT,PANEL,2,0.004304746287019751
ROBOT,PANEL,3,-0.0010440834749704865
ROBOT,PANEL,4,0.0013280096157156402
ROBOT,PANEL,5,-0.005701679479953023
ROBOT,PANEL,6,0.0017482321414662933
ROBOT,PANEL,7,0.005781267472844332
ROBOT,PANEL,8,-0.0025206151357168465
ROBOT,PANEL,9,0.006641831107397323
ROBOT,PANEL,10,-0.005595796959623389
ROBOT,PANEL,11,0.0005026823302592363
ROBOT,PANEL,12,0.0035865356224836836
ROBOT,PANEL,13,0.002572152207944785
ROBOT,PANEL,14,-0.003202725746911915
ROBOT,PANEL,15,0.00047095400548068697
ROBOT,PANEL,16,0.00031113734081859173
ROBOT,PANEL,17,0.0026367905949060346
ROBOT,PANEL,18,0.0014792489625779911
ROBOT,PANEL,19,0.005010199422526161
ROBOT,PANEL,20,-0.010114950008301461
ROBOT,PANEL,21,0.004121004681058334
ROBOT,PANEL,22,0.002319236579193374
ROBOT,PANEL,23,-0.0007100448743815044
ROBOT,PANEL,24,0.0010393531608746931
ROBOT,PANEL,25,-9.42536762850569e-05
ROBOT,PANEL,26,0.004934833309116677
ROBOT,PANEL,27,-0.007704240917132573
ROBOT,PANEL,28,-0.0040528785267803106
ROBOT,PANEL,29,0.005026864374727014
ROBOT,PANEL,30,0.002618073135361422
ROBOT,PEBBLES,-30,0.002123374790210915
ROBOT,PEBBLES,-29,-0.00225239756288034
ROBOT,PEBBLES,-28,0.005344066331859121
ROBOT,PEBBLES,-27,-0.010282992553677175
ROBOT,PEBBLES,-26,0.012683009446323269
ROBOT,PEBBLES,-25,-0.006807512570275543
ROBOT,PEBBLES,-24,-0.010846437156360234
ROBOT,PEBBLES,-23,0.01431618826064547
ROBOT,PEBBLES,-22,-0.005411789397360217
ROBOT,PEBBLES,-21,0.010851952529732568
ROBOT,PEBBLES,-20,-0.014990205153316324
ROBOT,PEBBLES,-19,0.004507011984715099
ROBOT,PEBBLES,-18,0.0035079825741960173
ROBOT,PEBBLES,-17,0.0007850293780364112
ROBOT,PEBBLES,-16,-0.00062887621187834
ROBOT,PEBBLES,-15,0.004765389107745044
ROBOT,PEBBLES,-14,-0.00888754566672426
ROBOT,PEBBLES,-13,-0.004091909265457272
ROBOT,PEBBLES,-12,0.01082454767806836
ROBOT,PEBBLES,-11,-0.0059442320722300586
ROBOT,PEBBLES,-10,0.0016313383640546677
ROBOT,PEBBLES,-9,0.004726111199931441
ROBOT,PEBBLES,-8,-0.0007553986131060653
ROBOT,PEBBLES,-7,-0.004284308752014211
ROBOT,PEBBLES,-6,-0.0047976073011115694
ROBOT,PEBBLES,-5,0.006551292924085066
ROBOT,PEBBLES,-4,-0.004147372194806417
ROBOT,PEBBLES,-3,0.0012883944755571882
ROBOT,PEBBLES,-2,0.0005792363375419951
ROBOT,PEBBLES,-1,-0.004717946552316302
ROBOT,PEBBLES,1,-0.005052969684143251
ROBOT,PEBBLES,2,0.0009413095336450497
ROBOT,PEBBLES,3,-0.0039261434199745595
ROBOT,PEBBLES,4,0.007415147166223535
ROBOT,PEBBLES,5,-0.0024532758188558893
ROBOT,PEBBLES,6,-0.002788456356731769
ROBOT,PEBBLES,7,0.0027668520683211666
ROBOT,PEBBLES,8,0.0022871308690680095
ROBOT,PEBBLES,9,-0.006189384658226702
ROBOT,PEBBLES,10,0.002074308682682947
ROBOT,PEBBLES,11,0.003845476780773437
ROBOT,PEBBLES,12,0.0031374933676549693
ROBOT,PEBBLES,13,-0.005303478894996911
ROBOT,PEBBLES,14,-0.003724320611413072
ROBOT,PEBBLES,15,0.007113184139091722
ROBOT,PEBBLES,16,-0.007801797830348893
ROBOT,PEBBLES,17,0.008234961227657775
ROBOT,PEBBLES,18,-0.0054449852900743485
ROBOT,PEBBLES,19,0.010737991421144026
ROBOT,PEBBLES,20,-0.003260868537220621
ROBOT,PEBBLES,21,-0.011365355881669422
ROBOT,PEBBLES,22,-0.0006178584502458017
ROBOT,PEBBLES,23,0.012480387800809574
ROBOT,PEBBLES,24,0.0013160796791159386
ROBOT,PEBBLES,25,-0.017016090320918286
ROBOT,PEBBLES,26,0.007499663372653072
ROBOT,PEBBLES,27,-0.00017069405977478402
ROBOT,PEBBLES,28,0.003318759611278488
ROBOT,PEBBLES,29,-0.002188202465682374
ROBOT,PEBBLES,30,-0.0028892585966631174
ROBOT,SLEEP_POD,-30,0.0027468808983184658
ROBOT,SLEEP_POD,-29,0.0006109032754350515
ROBOT,SLEEP_POD,-28,-0.002968697303982675
ROBOT,SLEEP_POD,-27,0.00472856062736886
ROBOT,SLEEP_POD,-26,0.006551258817996817
ROBOT,SLEEP_POD,-25,-0.0034071881003570376
ROBOT,SLEEP_POD,-24,0.0008722202341328974
ROBOT,SLEEP_POD,-23,-0.002237350825971201
ROBOT,SLEEP_POD,-22,0.0001267521046052719
ROBOT,SLEEP_POD,-21,0.0024599265030073245
ROBOT,SLEEP_POD,-20,-0.002912029234372034
ROBOT,SLEEP_POD,-19,-0.0036883609433519923
ROBOT,SLEEP_POD,-18,-0.007787528536919872
ROBOT,SLEEP_POD,-17,-0.0114142577663091
ROBOT,SLEEP_POD,-16,-0.0018343732142051996
ROBOT,SLEEP_POD,-15,-0.00620106720959864
ROBOT,SLEEP_POD,-14,-0.006351269158754201
ROBOT,SLEEP_POD,-13,-0.0015186159589013542
ROBOT,SLEEP_POD,-12,0.010259587813722047
ROBOT,SLEEP_POD,-11,-0.0007435361055671689
ROBOT,SLEEP_POD,-10,-0.0022831336602716443
ROBOT,SLEEP_POD,-9,0.007785943741764468
ROBOT,SLEEP_POD,-8,-0.009883855445609954
ROBOT,SLEEP_POD,-7,-0.005249552312608313
ROBOT,SLEEP_POD,-6,0.0017251597638546878
ROBOT,SLEEP_POD,-5,-0.004956677146711309
ROBOT,SLEEP_POD,-4,0.0070473817208092275
ROBOT,SLEEP_POD,-3,-0.003775694783728197
ROBOT,SLEEP_POD,-2,-0.0015283773424665784
ROBOT,SLEEP_POD,-1,-0.0038083092577672335
ROBOT,SLEEP_POD,1,-0.009898984845666847
ROBOT,SLEEP_POD,2,-0.002071946085853376
ROBOT,SLEEP_POD,3,-0.009975739599651057
ROBOT,SLEEP_POD,4,-0.0009873915584100745
ROBOT,SLEEP_POD,5,-0.001496064666545239
ROBOT,SLEEP_POD,6,0.013191202134971611
ROBOT,SLEEP_POD,7,-0.009398707695021108
ROBOT,SLEEP_POD,8,-0.008415786772991764
ROBOT,SLEEP_POD,9,-0.0024772779999006917
ROBOT,SLEEP_POD,10,-0.002301051011673432
ROBOT,SLEEP_POD,11,0.006998803968856193
ROBOT,SLEEP_POD,12,0.0035853862684716844
ROBOT,SLEEP_POD,13,-0.011263619762807561
ROBOT,SLEEP_POD,14,0.005358006221800763
ROBOT,SLEEP_POD,15,-0.0004931166176467274
ROBOT,SLEEP_POD,16,0.0067467982074366165
ROBOT,SLEEP_POD,17,-0.0013025797171532317
ROBOT,SLEEP_POD,18,0.003470823900161796
ROBOT,SLEEP_POD,19,0.00021382109584451738
ROBOT,SLEEP_POD,20,-0.0050277732774925005
ROBOT,SLEEP_POD,21,0.013355248981076876
ROBOT,SLEEP_POD,22,0.0008278327371646591
ROBOT,SLEEP_POD,23,-0.0050966724952969805
ROBOT,SLEEP_POD,24,-0.002341621231142861
ROBOT,SLEEP_POD,25,-0.007813113755869867
ROBOT,SLEEP_POD,26,0.009574194114439242
ROBOT,SLEEP_POD,27,-0.002763796677112297
ROBOT,SLEEP_POD,28,0.007736974268591986
ROBOT,SLEEP_POD,29,-0.003481555081904587
ROBOT,SLEEP_POD,30,-0.007094152965003486
ROBOT,SNACKPACK,-30,0.003138260242765296
ROBOT,SNACKPACK,-29,0.004586868330069317
ROBOT,SNACKPACK,-28,-0.003312956846571842
ROBOT,SNACKPACK,-27,0.006420409570048046
ROBOT,SNACKPACK,-26,0.003542222017207954
ROBOT,SNACKPACK,-25,-0.0044460589940012694
ROBOT,SNACKPACK,-24,-0.006304424143811203
ROBOT,SNACKPACK,-23,0.002724530161917169
ROBOT,SNACKPACK,-22,-0.0023884048350771916
ROBOT,SNACKPACK,-21,-0.0008032541415391603
ROBOT,SNACKPACK,-20,0.0019496896411923955
ROBOT,SNACKPACK,-19,-0.004122279747368311
ROBOT,SNACKPACK,-18,0.011888797943474182
ROBOT,SNACKPACK,-17,-0.011399385992317554
ROBOT,SNACKPACK,-16,-0.003687679333032482
ROBOT,SNACKPACK,-15,0.008804963734017509
ROBOT,SNACKPACK,-14,0.008254673638849271
ROBOT,SNACKPACK,-13,0.0022391582372046433
ROBOT,SNACKPACK,-12,-0.0002902286859005699
ROBOT,SNACKPACK,-11,-0.0026811750485955213
ROBOT,SNACKPACK,-10,-0.00016613093340868255
ROBOT,SNACKPACK,-9,0.004301059878507661
ROBOT,SNACKPACK,-8,-0.0025724964321396627
ROBOT,SNACKPACK,-7,0.0003836962817676388
ROBOT,SNACKPACK,-6,-0.0017816771716994485
ROBOT,SNACKPACK,-5,0.0037556596952846473
ROBOT,SNACKPACK,-4,-0.005946438652926569
ROBOT,SNACKPACK,-3,0.005702616297310877
ROBOT,SNACKPACK,-2,0.0066451802611633415
ROBOT,SNACKPACK,-1,-0.013168838672918397
ROBOT,SNACKPACK,1,-0.03376081548105
ROBOT,SNACKPACK,2,0.00028176222327664394
ROBOT,SNACKPACK,3,-0.0030579164106804293
ROBOT,SNACKPACK,4,-0.0010771184385383078
ROBOT,SNACKPACK,5,-0.007709061129348852
ROBOT,SNACKPACK,6,0.0019075563760958393
ROBOT,SNACKPACK,7,-0.0014617642071976958
ROBOT,SNACKPACK,8,-0.0013064841825083241
ROBOT,SNACKPACK,9,0.007588048337645893
ROBOT,SNACKPACK,10,-0.008914237193472603
ROBOT,SNACKPACK,11,-0.004465549954210636
ROBOT,SNACKPACK,12,-0.0012983172486549903
ROBOT,SNACKPACK,13,0.0004943446150888331
ROBOT,SNACKPACK,14,0.011271774544975405
ROBOT,SNACKPACK,15,-0.007416750751127165
ROBOT,SNACKPACK,16,0.0020404866952856175
ROBOT,SNACKPACK,17,0.003234393248950498
ROBOT,SNACKPACK,18,0.0023469648519599904
ROBOT,SNACKPACK,19,-0.002700469723012274
ROBOT,SNACKPACK,20,-0.0007439645404559481
ROBOT,SNACKPACK,21,0.0044383079147585205
ROBOT,SNACKPACK,22,0.0019685730332420527
ROBOT,SNACKPACK,23,-0.004237109716466033
ROBOT,SNACKPACK,24,0.0037606869183408323
ROBOT,SNACKPACK,25,-0.009812009014776297
ROBOT,SNACKPACK,26,-0.007177697954987799
ROBOT,SNACKPACK,27,0.00727690223482845
ROBOT,SNACKPACK,28,-0.011845964947151998
ROBOT,SNACKPACK,29,0.013164394761022925
ROBOT,SNACKPACK,30,-0.003424167066818764
ROBOT,TRANSLATOR,-30,0.0029920924233786733
ROBOT,TRANSLATOR,-29,-0.0034251895297337494
ROBOT,TRANSLATOR,-28,-0.0009479582036068759
ROBOT,TRANSLATOR,-27,0.001119026575161678
ROBOT,TRANSLATOR,-26,0.007067553013508312
ROBOT,TRANSLATOR,-25,0.0030265882747505884
ROBOT,TRANSLATOR,-24,-0.009311555494039251
ROBOT,TRANSLATOR,-23,0.004831384434887933
ROBOT,TRANSLATOR,-22,-0.005421111219314569
ROBOT,TRANSLATOR,-21,0.0064804232878476024
ROBOT,TRANSLATOR,-20,-0.011367614216036536
ROBOT,TRANSLATOR,-19,-0.009575984478173682
ROBOT,TRANSLATOR,-18,0.002321601245246947
ROBOT,TRANSLATOR,-17,0.0076802758175228475
ROBOT,TRANSLATOR,-16,0.006675507590074142
ROBOT,TRANSLATOR,-15,-0.0037116391844602896
ROBOT,TRANSLATOR,-14,-0.0016279021135879972
ROBOT,TRANSLATOR,-13,-0.00012798791302451513
ROBOT,TRANSLATOR,-12,0.00777243745637762
ROBOT,TRANSLATOR,-11,0.004713457697379603
ROBOT,TRANSLATOR,-10,-0.002191278128061769
ROBOT,TRANSLATOR,-9,-0.006684897607506766
ROBOT,TRANSLATOR,-8,-0.007839490099299828
ROBOT,TRANSLATOR,-7,0.00547027328804025
ROBOT,TRANSLATOR,-6,-0.010682010743615506
ROBOT,TRANSLATOR,-5,0.0018604248554603756
ROBOT,TRANSLATOR,-4,6.640513181892035e-05
ROBOT,TRANSLATOR,-3,0.0033937008387257056
ROBOT,TRANSLATOR,-2,-0.004096745547824347
ROBOT,TRANSLATOR,-1,-0.007050825054077791
ROBOT,TRANSLATOR,1,-0.0023454646367206283
ROBOT,TRANSLATOR,2,-0.0056966499318768255
ROBOT,TRANSLATOR,3,-0.004396827093295486
ROBOT,TRANSLATOR,4,0.003913236104171705
ROBOT,TRANSLATOR,5,-0.005135408502274335
ROBOT,TRANSLATOR,6,-0.002686054917411599
ROBOT,TRANSLATOR,7,-0.00036128068609453867
ROBOT,TRANSLATOR,8,0.0006302177856419627
ROBOT,TRANSLATOR,9,-0.0006034861286876234
ROBOT,TRANSLATOR,10,-0.00826001831974712
ROBOT,TRANSLATOR,11,-0.002442765953854113
ROBOT,TRANSLATOR,12,0.009297495365493146
ROBOT,TRANSLATOR,13,-0.0015474643637040694
ROBOT,TRANSLATOR,14,-0.003797550145867939
ROBOT,TRANSLATOR,15,-0.003339308414685475
ROBOT,TRANSLATOR,16,0.0002219834624571841
ROBOT,TRANSLATOR,17,0.005316302414731461
ROBOT,TRANSLATOR,18,-0.013232496834876525
ROBOT,TRANSLATOR,19,0.004611908512718995
ROBOT,TRANSLATOR,20,0.0023259583060877016
ROBOT,TRANSLATOR,21,0.00921126149011584
ROBOT,TRANSLATOR,22,-0.002837642924244389
ROBOT,TRANSLATOR,23,-0.003284204799779474
ROBOT,TRANSLATOR,24,-6.818738626706003e-05
ROBOT,TRANSLATOR,25,-0.004509796842958177
ROBOT,TRANSLATOR,26,0.004234675798976608
ROBOT,TRANSLATOR,27,0.0014299183991290584
ROBOT,TRANSLATOR,28,-0.005357288686862929
ROBOT,TRANSLATOR,29,0.009030927190775103
ROBOT,TRANSLATOR,30,0.0018915833543780005
ROBOT,UV_VISOR,-30,-0.0005667774394077788
ROBOT,UV_VISOR,-29,0.00490779832110363
ROBOT,UV_VISOR,-28,0.009454231037750576
ROBOT,UV_VISOR,-27,-0.013109399404422411
ROBOT,UV_VISOR,-26,0.0006400435096813365
ROBOT,UV_VISOR,-25,0.011003411194446389
ROBOT,UV_VISOR,-24,-0.002558905815336477
ROBOT,UV_VISOR,-23,0.0009807839686088913
ROBOT,UV_VISOR,-22,0.001268518424896147
ROBOT,UV_VISOR,-21,-0.0024724613857676878
ROBOT,UV_VISOR,-20,-0.008370533320513223
ROBOT,UV_VISOR,-19,-0.004511328090564079
ROBOT,UV_VISOR,-18,-0.0036164876799566663
ROBOT,UV_VISOR,-17,-0.0016541067158150414
ROBOT,UV_VISOR,-16,-0.00858613119624743
ROBOT,UV_VISOR,-15,-0.002337861867894904
ROBOT,UV_VISOR,-14,-0.0003406864549349077
ROBOT,UV_VISOR,-13,0.002800612355577164
ROBOT,UV_VISOR,-12,0.010313454721858815
ROBOT,UV_VISOR,-11,-0.0005604780812482674
ROBOT,UV_VISOR,-10,-0.0035804176620418834
ROBOT,UV_VISOR,-9,0.0012003124708926736
ROBOT,UV_VISOR,-8,-0.002053301419587068
ROBOT,UV_VISOR,-7,-0.00430706597447747
ROBOT,UV_VISOR,-6,0.0031833382491410966
ROBOT,UV_VISOR,-5,0.000750384464676262
ROBOT,UV_VISOR,-4,0.0031796289998158307
ROBOT,UV_VISOR,-3,-0.00010953063690051868
ROBOT,UV_VISOR,-2,0.001139716487366043
ROBOT,UV_VISOR,-1,0.00041088184053087996
ROBOT,UV_VISOR,1,-0.001301601204832782
ROBOT,UV_VISOR,2,-0.008164916155024597
ROBOT,UV_VISOR,3,-0.009097972923101615
ROBOT,UV_VISOR,4,-0.002071765188128184
ROBOT,UV_VISOR,5,-0.0036032106168165648
ROBOT,UV_VISOR,6,0.0031602088060875186
ROBOT,UV_VISOR,7,-0.0017655744308043818
ROBOT,UV_VISOR,8,-0.003455200336379257
ROBOT,UV_VISOR,9,0.006022589081300859
ROBOT,UV_VISOR,10,-0.0014615353128662565
ROBOT,UV_VISOR,11,0.002396388459174734
ROBOT,UV_VISOR,12,0.003480634165822618
ROBOT,UV_VISOR,13,0.0019886766581319725
ROBOT,UV_VISOR,14,0.005596268830326247
ROBOT,UV_VISOR,15,0.005061408512578656
ROBOT,UV_VISOR,16,0.0013484779136891307
ROBOT,UV_VISOR,17,0.005791249145322133
ROBOT,UV_VISOR,18,-0.009953271609030999
ROBOT,UV_VISOR,19,-0.00474852523703232
ROBOT,UV_VISOR,20,-0.004881389116159998
ROBOT,UV_VISOR,21,0.002544896965341767
ROBOT,UV_VISOR,22,-0.0010376017509823704
ROBOT,UV_VISOR,23,-0.005150907085480803
ROBOT,UV_VISOR,24,0.0033835819152935338
ROBOT,UV_VISOR,25,0.005825331557243214
ROBOT,UV_VISOR,26,0.0029436883025376237
ROBOT,UV_VISOR,27,0.0052656267117419525
ROBOT,UV_VISOR,28,-0.0002667840844763041
ROBOT,UV_VISOR,29,-0.010240260062828256
ROBOT,UV_VISOR,30,-0.0022259413539616984
SLEEP_POD,GALAXY_SOUNDS,-30,0.004972238898767077
SLEEP_POD,GALAXY_SOUNDS,-29,-0.0020778847877798447
SLEEP_POD,GALAXY_SOUNDS,-28,0.003421410070295329
SLEEP_POD,GALAXY_SOUNDS,-27,-0.0018896737002417924
SLEEP_POD,GALAXY_SOUNDS,-26,0.005402738073826988
SLEEP_POD,GALAXY_SOUNDS,-25,0.002359492821799899
SLEEP_POD,GALAXY_SOUNDS,-24,0.007642660665655608
SLEEP_POD,GALAXY_SOUNDS,-23,0.001708713528987782
SLEEP_POD,GALAXY_SOUNDS,-22,-0.0010484065408185232
SLEEP_POD,GALAXY_SOUNDS,-21,-0.0013596276890625709
SLEEP_POD,GALAXY_SOUNDS,-20,-0.009281171060911213
SLEEP_POD,GALAXY_SOUNDS,-19,0.0036351178516793197
SLEEP_POD,GALAXY_SOUNDS,-18,0.004835551869196129
SLEEP_POD,GALAXY_SOUNDS,-17,0.0010259859977536836
SLEEP_POD,GALAXY_SOUNDS,-16,0.0019696982756118426
SLEEP_POD,GALAXY_SOUNDS,-15,0.0034056416704665786
SLEEP_POD,GALAXY_SOUNDS,-14,-0.0004280649045574586
SLEEP_POD,GALAXY_SOUNDS,-13,-0.005332267036991927
SLEEP_POD,GALAXY_SOUNDS,-12,-0.004029168593207823
SLEEP_POD,GALAXY_SOUNDS,-11,0.0026913024763927994
SLEEP_POD,GALAXY_SOUNDS,-10,-0.002421180689446296
SLEEP_POD,GALAXY_SOUNDS,-9,0.005033354966057949
SLEEP_POD,GALAXY_SOUNDS,-8,-0.0058234016886058795
SLEEP_POD,GALAXY_SOUNDS,-7,0.0007758560692594186
SLEEP_POD,GALAXY_SOUNDS,-6,0.0019452577623737866
SLEEP_POD,GALAXY_SOUNDS,-5,-0.003731994626914304
SLEEP_POD,GALAXY_SOUNDS,-4,0.005662868361417235
SLEEP_POD,GALAXY_SOUNDS,-3,-0.0012951322505669446
SLEEP_POD,GALAXY_SOUNDS,-2,0.00724077241692605
SLEEP_POD,GALAXY_SOUNDS,-1,-0.009031340230433721
SLEEP_POD,GALAXY_SOUNDS,1,-0.010575630423247398
SLEEP_POD,GALAXY_SOUNDS,2,0.0031916364483404276
SLEEP_POD,GALAXY_SOUNDS,3,0.006508172288400613
SLEEP_POD,GALAXY_SOUNDS,4,-0.0004939968832161869
SLEEP_POD,GALAXY_SOUNDS,5,-0.00020301897540872207
SLEEP_POD,GALAXY_SOUNDS,6,0.011845948330797648
SLEEP_POD,GALAXY_SOUNDS,7,0.0011710085081239193
SLEEP_POD,GALAXY_SOUNDS,8,0.005285476617827905
SLEEP_POD,GALAXY_SOUNDS,9,0.0021888933325780098
SLEEP_POD,GALAXY_SOUNDS,10,-0.0013916832617615334
SLEEP_POD,GALAXY_SOUNDS,11,-0.0015466453265529196
SLEEP_POD,GALAXY_SOUNDS,12,-0.005649429534962793
SLEEP_POD,GALAXY_SOUNDS,13,0.0026130412221009557
SLEEP_POD,GALAXY_SOUNDS,14,0.004814193946345314
SLEEP_POD,GALAXY_SOUNDS,15,-0.005416941620673924
SLEEP_POD,GALAXY_SOUNDS,16,0.005499831661023214
SLEEP_POD,GALAXY_SOUNDS,17,-0.006627856586151428
SLEEP_POD,GALAXY_SOUNDS,18,-0.006593134384681076
SLEEP_POD,GALAXY_SOUNDS,19,0.003365367750431894
SLEEP_POD,GALAXY_SOUNDS,20,0.0069455641694219075
SLEEP_POD,GALAXY_SOUNDS,21,-0.0006712941918803715
SLEEP_POD,GALAXY_SOUNDS,22,-0.0012974497446927578
SLEEP_POD,GALAXY_SOUNDS,23,-0.008085741029605529
SLEEP_POD,GALAXY_SOUNDS,24,-0.008176541479219
SLEEP_POD,GALAXY_SOUNDS,25,-9.337509374373973e-05
SLEEP_POD,GALAXY_SOUNDS,26,-0.013486595146363686
SLEEP_POD,GALAXY_SOUNDS,27,-0.00888282762640917
SLEEP_POD,GALAXY_SOUNDS,28,-0.0015012641861152456
SLEEP_POD,GALAXY_SOUNDS,29,0.004142242131897488
SLEEP_POD,GALAXY_SOUNDS,30,-0.005833951929690158
SLEEP_POD,MICROCHIP,-30,-0.0031043101495150625
SLEEP_POD,MICROCHIP,-29,-0.0014444295624640446
SLEEP_POD,MICROCHIP,-28,-0.0013686282665058224
SLEEP_POD,MICROCHIP,-27,-0.010738424379989744
SLEEP_POD,MICROCHIP,-26,0.0005072168578530423
SLEEP_POD,MICROCHIP,-25,0.0005735941499041278
SLEEP_POD,MICROCHIP,-24,0.0009639207626254315
SLEEP_POD,MICROCHIP,-23,0.0017935693934405725
SLEEP_POD,MICROCHIP,-22,0.0031607199129258206
SLEEP_POD,MICROCHIP,-21,-0.0037507377742240656
SLEEP_POD,MICROCHIP,-20,-0.007906088644227002
SLEEP_POD,MICROCHIP,-19,-0.0020092385682787253
SLEEP_POD,MICROCHIP,-18,-0.0012418177732746274
SLEEP_POD,MICROCHIP,-17,-0.0008011703033281699
SLEEP_POD,MICROCHIP,-16,0.0025835735982955074
SLEEP_POD,MICROCHIP,-15,-0.0006889152424696145
SLEEP_POD,MICROCHIP,-14,-0.003921963171479124
SLEEP_POD,MICROCHIP,-13,-0.00334557593455354
SLEEP_POD,MICROCHIP,-12,-0.0019921169456172433
SLEEP_POD,MICROCHIP,-11,0.0008412139455180617
SLEEP_POD,MICROCHIP,-10,0.004253694195804587
SLEEP_POD,MICROCHIP,-9,0.002605763443068988
SLEEP_POD,MICROCHIP,-8,-0.0090148639645408
SLEEP_POD,MICROCHIP,-7,0.002343311411361982
SLEEP_POD,MICROCHIP,-6,-0.007814318380360338
SLEEP_POD,MICROCHIP,-5,-0.00508769011321799
SLEEP_POD,MICROCHIP,-4,-0.005252765471448457
SLEEP_POD,MICROCHIP,-3,0.003483113583204671
SLEEP_POD,MICROCHIP,-2,0.002407582109007958
SLEEP_POD,MICROCHIP,-1,0.008878072455175738
SLEEP_POD,MICROCHIP,1,0.0029579734157734188
SLEEP_POD,MICROCHIP,2,-0.007905218857602722
SLEEP_POD,MICROCHIP,3,0.00522547244428426
SLEEP_POD,MICROCHIP,4,-0.0019301556495579626
SLEEP_POD,MICROCHIP,5,0.0043166341118410076
SLEEP_POD,MICROCHIP,6,0.004066382709586101
SLEEP_POD,MICROCHIP,7,0.005115822922354273
SLEEP_POD,MICROCHIP,8,-0.0017410218918831363
SLEEP_POD,MICROCHIP,9,0.004849949517671097
SLEEP_POD,MICROCHIP,10,-0.0015152800766571545
SLEEP_POD,MICROCHIP,11,0.010058085199191236
